movieId,title,genres,genre_Adventure,genre_Animation,genre_Children,genre_Comedy,genre_Fantasy,genre_Romance,genre_Drama,genre_Action,genre_Crime,genre_Thriller,genre_Horror,genre_Mystery,genre_Sci-Fi,genre_War,genre_Musical,genre_Documentary,genre_IMAX,genre_Western,genre_Film-Noir,genre_(no genres listed),release_year,rating_count,average_rating,rating_std_x,total_ratings,avg_rating,rating_std_y,min_rating,max_rating,avg_normalized_rating,normalized_rating_std,first_rating_year,last_rating_year,all_tags,num_unique_tags,imdbId,tmdbId,has_tags,rating_popularity
3125,"End of the Affair, The (1999)",Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,1.0,4.0,,1.0,4.0,,4.0,4.0,0.7142857142857143,,2002.0,2002.0,Graham Greene,1.0,172396,20024,1,0.0
3127,Holy Smoke (1999),Comedy|Drama,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,3.0,2.8333333333333335,0.7637626158259733,3.0,2.8333333333333335,0.7637626158259733,2.0,3.5,0.38095238095238093,0.21821789023599236,2000.0,2007.0,no_tags,0.0,144715,13787,0,0.006097560975609756
3129,Sweet and Lowdown (1999),Comedy|Drama,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,3.0,3.6666666666666665,0.5773502691896258,3.0,3.6666666666666665,0.5773502691896258,3.0,4.0,0.6190476190476191,0.16495721976846453,2000.0,2002.0,no_tags,0.0,158371,9684,0,0.006097560975609756
3130,Bonfire of the Vanities (1990),Comedy|Crime|Drama,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1990.0,5.0,2.5,1.0,5.0,2.5,1.0,1.5,4.0,0.2857142857142857,0.2857142857142857,2000.0,2005.0,no_tags,0.0,99165,9586,0,0.012195121951219513
3132,Daddy Long Legs (1919),Comedy|Drama,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1919.0,1.0,2.0,,1.0,2.0,,2.0,2.0,0.14285714285714285,,2000.0,2000.0,no_tags,0.0,10040,70801,0,0.0
3134,Grand Illusion (La grande illusion) (1937),Drama|War,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1937.0,7.0,3.7142857142857144,1.1126972805283735,7.0,3.7142857142857144,1.1126972805283735,2.0,5.0,0.6326530612244898,0.3179135087223925,2000.0,2018.0,downbeat|poignant,2.0,28950,777,1,0.018292682926829267
3135,"Great Santini, The (1979)",Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1979.0,3.0,3.6666666666666665,0.5773502691896258,3.0,3.6666666666666665,0.5773502691896258,3.0,4.0,0.6190476190476191,0.1649572197684645,2000.0,2005.0,fatherhood,1.0,79239,21887,1,0.006097560975609756
3138,Stealing Home (1988),Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1988.0,2.0,3.0,0.0,2.0,3.0,0.0,3.0,3.0,0.42857142857142855,0.0,2000.0,2001.0,no_tags,0.0,96171,32331,0,0.003048780487804878
3141,"Two Jakes, The (1990)",Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990.0,2.0,1.5,0.0,2.0,1.5,0.0,1.5,1.5,0.0,0.0,2000.0,2018.0,no_tags,0.0,100828,32669,0,0.003048780487804878
3142,U2: Rattle and Hum (1988),Documentary|Musical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1988.0,4.0,3.375,1.25,4.0,3.375,1.25,1.5,4.0,0.5357142857142857,0.35714285714285715,1999.0,2001.0,no_tags,0.0,96328,18161,0,0.009146341463414634
3143,Hell in the Pacific (1968),Drama|War,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1968.0,1.0,3.0,,1.0,3.0,,3.0,3.0,0.42857142857142855,,1999.0,1999.0,no_tags,0.0,63056,31681,0,0.0
3145,Cradle Will Rock (1999),Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,3.0,3.1666666666666665,0.7637626158259733,3.0,3.1666666666666665,0.7637626158259733,2.5,4.0,0.4761904761904762,0.21821789023599242,2000.0,2017.0,no_tags,0.0,150216,32274,0,0.006097560975609756
3146,Deuce Bigalow: Male Gigolo (1999),Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,17.0,2.5294117647058822,0.975810372128182,17.0,2.5294117647058822,0.975810372128182,1.5,4.0,0.29411764705882354,0.27880296346519484,2000.0,2017.0,no_tags,0.0,205000,10402,0,0.04878048780487805
3147,"Green Mile, The (1999)",Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1999.0,111.0,4.157657657657658,0.6940722453291744,111.0,4.157657657657658,0.6940722453291744,1.5,5.0,0.7593307593307593,0.19830635580833555,2000.0,2018.0,Stephen King,1.0,120689,497,1,0.3353658536585366
3148,"Cider House Rules, The (1999)",Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,26.0,3.769230769230769,0.790326125479466,26.0,3.769230769230769,0.790326125479466,1.5,5.0,0.6483516483516484,0.22580746442270458,2000.0,2017.0,no_tags,0.0,124315,1715,0,0.07621951219512195
3150,"War Zone, The (1999)",Drama|Thriller,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1999.0,2.0,3.25,1.0606601717798212,2.0,3.25,1.0606601717798212,2.5,4.0,0.5,0.30304576336566325,2003.0,2011.0,no_tags,0.0,141974,42739,0,0.003048780487804878
3152,"Last Picture Show, The (1971)",Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1971.0,8.0,4.5,0.5345224838248488,8.0,4.5,0.5345224838248488,4.0,5.0,0.8571428571428572,0.1527207096642425,2000.0,2012.0,black-and-white,1.0,67328,25188,1,0.021341463414634148
3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1958.0,5.0,4.4,0.6519202405202649,5.0,4.4,0.6519202405202649,3.5,5.0,0.8285714285714285,0.18626292586293283,1999.0,2012.0,no_tags,0.0,51337,15515,0,0.012195121951219513
3155,Anna and the King (1999),Drama|Romance,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,9.0,3.6666666666666665,1.0606601717798214,9.0,3.6666666666666665,1.0606601717798214,2.0,5.0,0.6190476190476191,0.30304576336566325,1999.0,2012.0,no_tags,0.0,166485,1439,0,0.024390243902439025
3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1999.0,15.0,2.8666666666666667,1.0258562045340234,15.0,2.8666666666666667,1.0258562045340234,1.5,5.0,0.39047619047619053,0.2931017727240067,1999.0,2017.0,no_tags,0.0,182789,2277,0,0.042682926829268296
3157,Stuart Little (1999),Children|Comedy|Fantasy,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,19.0,2.9210526315789473,0.837707816583391,19.0,2.9210526315789473,0.837707816583391,1.5,5.0,0.406015037593985,0.23934509045239744,2000.0,2018.0,no_tags,0.0,164912,10137,0,0.054878048780487805
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,3.0,3.6666666666666665,0.5773502691896258,3.0,3.6666666666666665,0.5773502691896258,3.0,4.0,0.6190476190476191,0.16495721976846453,2000.0,2004.0,no_tags,0.0,162866,10387,0,0.006097560975609756
3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1999.0,15.0,3.8333333333333335,0.723746864455746,15.0,3.8333333333333335,0.723746864455746,2.5,5.0,0.6666666666666666,0.20678481841592738,2000.0,2016.0,no_tags,0.0,120910,49948,0,0.042682926829268296
3160,Magnolia (1999),Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,52.0,3.730769230769231,0.9417419115948376,52.0,3.730769230769231,0.9417419115948376,1.5,5.0,0.6373626373626374,0.269069117598525,2000.0,2018.0,L.A.,1.0,175880,334,1,0.15548780487804878
3161,Onegin (1999),Drama|Romance,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,2.0,3.0,1.4142135623730951,2.0,3.0,1.4142135623730951,2.0,4.0,0.4285714285714286,0.4040610178208843,2001.0,2002.0,no_tags,0.0,119079,30237,0,0.003048780487804878
3162,Simpatico (1999),Comedy|Drama,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,1.0,3.0,,1.0,3.0,,3.0,3.0,0.42857142857142855,,2000.0,2000.0,no_tags,0.0,174204,50116,0,0.0
3163,Topsy-Turvy (1999),Comedy|Drama|Musical,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1999.0,4.0,3.875,0.8539125638299666,4.0,3.875,0.8539125638299666,3.0,5.0,0.6785714285714286,0.24397501823713333,2002.0,2005.0,no_tags,0.0,151568,46435,0,0.009146341463414634
3165,Boiling Point (1993),Action|Drama,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1993.0,2.0,3.0,1.4142135623730951,2.0,3.0,1.4142135623730951,2.0,4.0,0.4285714285714286,0.4040610178208843,2000.0,2000.0,no_tags,0.0,106455,22213,0,0.003048780487804878
3167,Carnal Knowledge (1971),Comedy|Drama,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1971.0,4.0,3.5,0.5773502691896257,4.0,3.5,0.5773502691896257,3.0,4.0,0.5714285714285714,0.1649572197684645,1999.0,2001.0,no_tags,0.0,66892,36492,0,0.009146341463414634
3168,Easy Rider (1969),Adventure|Drama,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.0,29.0,3.6206896551724137,0.8308254545694849,29.0,3.6206896551724137,0.8308254545694849,1.5,5.0,0.605911330049261,0.23737870130556712,1999.0,2017.0,no_tags,0.0,64276,624,0,0.08536585365853659
3169,The Falcon and the Snowman (1985),Crime|Drama|Thriller,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1985.0,5.0,3.3,0.6708203932499369,5.0,3.3,0.6708203932499369,2.5,4.0,0.5142857142857143,0.19166296949998196,1999.0,2009.0,no_tags,0.0,87231,26578,0,0.012195121951219513
3171,Room at the Top (1959),Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1959.0,1.0,4.0,,1.0,4.0,,4.0,4.0,0.7142857142857143,,2006.0,2006.0,no_tags,0.0,53226,43103,0,0.0
3173,Any Given Sunday (1999),Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,18.0,3.0277777777777777,0.8483933296708935,18.0,3.0277777777777777,0.8483933296708935,1.5,4.0,0.4365079365079365,0.24239809419168387,2000.0,2017.0,no_tags,0.0,146838,9563,0,0.051829268292682924
3174,Man on the Moon (1999),Comedy|Drama,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,39.0,3.5,0.7947194142390264,39.0,3.5,0.7947194142390264,1.5,5.0,0.5714285714285714,0.22706268978257899,2000.0,2018.0,Andy Kaufman,1.0,125664,1850,1,0.11585365853658537
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1999.0,75.0,3.5933333333333333,1.009058074740101,75.0,3.5933333333333333,1.009058074740101,1.5,5.0,0.598095238095238,0.28830230706860016,1999.0,2018.0,spoof,1.0,177789,926,1,0.22560975609756098
3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1999.0,49.0,3.3979591836734695,0.9946711759668719,49.0,3.3979591836734695,0.9946711759668719,1.5,5.0,0.5422740524781341,0.2841917645619634,2000.0,2017.0,murder|Europe|psychology|Jude Law|disturbing|serial killer|creepy|obsession|murder|suspense|based on a book|secrets,11.0,134119,1213,1,0.14634146341463414
3177,Next Friday (2000),Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,6.0,3.25,0.9874208829065749,6.0,3.25,0.9874208829065749,2.0,4.0,0.5,0.28212025225902143,2000.0,2018.0,no_tags,0.0,195945,10471,0,0.01524390243902439
3178,"Hurricane, The (1999)",Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,16.0,3.53125,0.8055795015597985,16.0,3.53125,0.8055795015597985,2.0,5.0,0.5803571428571428,0.23016557187422815,2000.0,2014.0,boxing,1.0,174856,10400,1,0.04573170731707317
3179,Angela's Ashes (1999),Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,3.0,3.3333333333333335,0.5773502691896257,3.0,3.3333333333333335,0.5773502691896257,3.0,4.0,0.5238095238095238,0.1649572197684645,2000.0,2007.0,no_tags,0.0,145653,10397,0,0.006097560975609756
3181,Titus (1999),Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,6.0,3.9166666666666665,0.8612007121842543,6.0,3.9166666666666665,0.8612007121842543,2.5,5.0,0.6904761904761904,0.24605734633835835,2000.0,2017.0,Shakespeare,1.0,120866,12524,1,0.01524390243902439
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1999.0,5.0,4.0,0.6123724356957945,5.0,4.0,0.6123724356957945,3.0,4.5,0.7142857142857142,0.17496355305594127,2003.0,2008.0,no_tags,0.0,192335,28216,0,0.012195121951219513
3183,"Third Miracle, The (1999)",Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,1.0,3.0,,1.0,3.0,,3.0,3.0,0.42857142857142855,,2000.0,2000.0,no_tags,0.0,174268,36773,0,0.0
3185,Snow Falling on Cedars (1999),Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,3.0,3.3333333333333335,0.5773502691896257,3.0,3.3333333333333335,0.5773502691896257,3.0,4.0,0.5238095238095238,0.1649572197684645,2000.0,2004.0,no_tags,0.0,120834,10219,0,0.006097560975609756
3186,"Girl, Interrupted (1999)",Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,28.0,3.4642857142857144,0.7689407267597688,28.0,3.4642857142857144,0.7689407267597688,1.5,5.0,0.5612244897959183,0.21969735050279107,2000.0,2018.0,psychology|winona ryder|based on a true story|asylum|Brittany Murphy|Mental Hospital,6.0,172493,3558,1,0.08231707317073171
3189,My Dog Skip (1999),Children|Drama,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,11.0,3.5454545454545454,0.5680909018170179,11.0,3.5454545454545454,0.5680909018170179,2.5,4.5,0.5844155844155844,0.1623116862334337,2000.0,2015.0,no_tags,0.0,156812,17908,0,0.03048780487804878
3190,Supernova (2000),Adventure|Sci-Fi|Thriller,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2000.0,4.0,2.25,1.1902380714238083,4.0,2.25,1.1902380714238083,1.5,4.0,0.2142857142857143,0.3400680204068024,2000.0,2017.0,no_tags,0.0,134983,10384,0,0.009146341463414634
3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998.0,1.0,3.0,,1.0,3.0,,3.0,3.0,0.42857142857142855,,2003.0,2003.0,In Netflix queue,1.0,169302,48233,1,0.0
3194,"Way We Were, The (1973)",Drama|Romance,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1973.0,4.0,3.625,0.47871355387816905,4.0,3.625,0.47871355387816905,3.0,4.0,0.6071428571428572,0.13677530110804834,2000.0,2007.0,no_tags,0.0,70903,10236,0,0.009146341463414634
3196,Stalag 17 (1953),Drama|War,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1953.0,9.0,3.7222222222222223,0.5068968775248517,9.0,3.7222222222222223,0.5068968775248517,3.0,4.5,0.6349206349206349,0.14482767929281476,2000.0,2018.0,no_tags,0.0,46359,632,0,0.024390243902439025
3197,"Presidio, The (1988)",Action|Crime|Romance|Thriller,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1988.0,7.0,2.857142857142857,0.6900655593423543,7.0,2.857142857142857,0.6900655593423543,2.0,4.0,0.38775510204081626,0.1971615883835298,2000.0,2018.0,no_tags,0.0,95897,11851,0,0.018292682926829267
3198,Papillon (1973),Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1973.0,14.0,3.9285714285714284,0.5497252060782755,14.0,3.9285714285714284,0.5497252060782755,3.0,5.0,0.6938775510204082,0.15706434459379295,2000.0,2018.0,no_tags,0.0,70511,5924,0,0.039634146341463415
3200,"Last Detail, The (1973)",Comedy|Drama,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1973.0,8.0,4.25,0.4629100498862757,8.0,4.25,0.4629100498862757,4.0,5.0,0.7857142857142857,0.13226001425322162,2000.0,2017.0,no_tags,0.0,70290,14886,0,0.021341463414634148
3201,Five Easy Pieces (1970),Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1970.0,8.0,4.5,0.597614304667197,8.0,4.5,0.597614304667197,3.5,5.0,0.8571428571428571,0.17074694419062764,2000.0,2017.0,no_tags,0.0,65724,26617,0,0.021341463414634148
3203,Dead Calm (1989),Thriller,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1989.0,12.0,3.2083333333333335,0.8382431122004613,12.0,3.2083333333333335,0.8382431122004613,1.5,4.0,0.4880952380952381,0.23949803205727468,2000.0,2012.0,no_tags,0.0,97162,10493,0,0.03353658536585366
3204,"Boys from Brazil, The (1978)",Action|Mystery|Thriller,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1978.0,8.0,3.6875,0.7039429765866795,8.0,3.6875,0.7039429765866795,3.0,5.0,0.625,0.20112656473905124,2000.0,2007.0,no_tags,0.0,77269,16241,0,0.021341463414634148
3206,Against All Odds (1984),Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984.0,3.0,2.3333333333333335,0.5773502691896258,3.0,2.3333333333333335,0.5773502691896258,2.0,3.0,0.23809523809523805,0.1649572197684645,2001.0,2003.0,no_tags,0.0,86859,22160,0,0.006097560975609756
3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1993.0,8.0,2.3125,0.9234059624177068,8.0,2.3125,0.9234059624177068,1.5,4.0,0.23214285714285712,0.2638302749764877,2000.0,2017.0,no_tags,0.0,107659,9644,0,0.021341463414634148
3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1982.0,42.0,3.5,0.7886388397182802,42.0,3.5,0.7886388397182802,1.5,5.0,0.5714285714285714,0.22532538277665148,2000.0,2018.0,high school,1.0,83929,13342,1,0.125
3211,"Cry in the Dark, A (1988)",Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1988.0,2.0,3.75,0.3535533905932738,2.0,3.75,0.3535533905932738,3.5,4.0,0.6428571428571428,0.10101525445522115,2005.0,2005.0,a dingo ate my baby|Australia,2.0,94924,35119,1,0.003048780487804878
3213,Batman: Mask of the Phantasm (1993),Animation|Children,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993.0,13.0,4.115384615384615,0.820412654142367,13.0,4.115384615384615,0.820412654142367,2.5,5.0,0.7472527472527472,0.2344036154692477,2000.0,2018.0,no_tags,0.0,106364,14919,0,0.036585365853658534
3214,American Flyers (1985),Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1985.0,2.0,3.5,2.1213203435596424,2.0,3.5,2.1213203435596424,2.0,5.0,0.5714285714285714,0.6060915267313265,2000.0,2000.0,no_tags,0.0,88707,14040,0,0.003048780487804878
3217,"Star Is Born, A (1937)",Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1937.0,3.0,3.5,0.5,3.0,3.5,0.5,3.0,4.0,0.5714285714285714,0.14285714285714288,2000.0,2004.0,no_tags,0.0,29606,22692,0,0.006097560975609756
3219,Pacific Heights (1990),Mystery|Thriller,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1990.0,13.0,3.1923076923076925,0.9473309334313418,13.0,3.1923076923076925,0.9473309334313418,2.0,5.0,0.4835164835164835,0.2706659809803834,2000.0,2009.0,no_tags,0.0,100318,2990,0,0.036585365853658534
3221,"Draughtsman's Contract, The (1982)",Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1982.0,5.0,3.7,0.8366600265340756,5.0,3.7,0.8366600265340756,3.0,5.0,0.6285714285714286,0.23904572186687875,2000.0,2018.0,no_tags,0.0,83851,10831,0,0.012195121951219513
3223,"Zed & Two Noughts, A (1985)",Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1985.0,2.0,3.25,2.4748737341529163,2.0,3.25,2.4748737341529163,1.5,5.0,0.5,0.7071067811865476,2000.0,2000.0,no_tags,0.0,90366,33078,0,0.003048780487804878
3224,Woman in the Dunes (Suna no onna) (1964),Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1964.0,4.0,4.75,0.5,4.0,4.75,0.5,4.0,5.0,0.9285714285714286,0.14285714285714285,2000.0,2015.0,no_tags,0.0,58625,16672,0,0.009146341463414634
3225,Down to You (2000),Comedy|Romance,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,4.0,2.25,0.8660254037844386,4.0,2.25,0.8660254037844386,1.5,3.0,0.21428571428571427,0.24743582965269673,2000.0,2005.0,no_tags,0.0,186975,10472,0,0.009146341463414634
3230,"Odessa File, The (1974)",Thriller,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1974.0,4.0,3.875,0.8539125638299665,4.0,3.875,0.8539125638299665,3.0,5.0,0.6785714285714286,0.24397501823713333,2000.0,2005.0,no_tags,0.0,71935,21489,0,0.009146341463414634
3235,Where the Buffalo Roam (1980),Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980.0,3.0,3.6666666666666665,1.2583057392117916,3.0,3.6666666666666665,1.2583057392117916,2.5,5.0,0.6190476190476191,0.35951592548908334,2000.0,2017.0,no_tags,0.0,81748,13005,0,0.006097560975609756
3238,Eye of the Beholder (1999),Thriller,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1999.0,6.0,1.8333333333333333,0.6055300708194983,6.0,1.8333333333333333,0.6055300708194983,1.5,3.0,0.09523809523809523,0.1730085916627138,2000.0,2008.0,no_tags,0.0,120662,18681,0,0.01524390243902439
3240,"Big Tease, The (1999)",Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,2.0,3.25,1.0606601717798212,2.0,3.25,1.0606601717798212,2.5,4.0,0.5,0.30304576336566325,2000.0,2018.0,no_tags,0.0,156639,20468,0,0.003048780487804878
3241,"Cup, The (Phörpa) (1999)",Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,2.0,4.5,0.7071067811865476,2.0,4.5,0.7071067811865476,4.0,5.0,0.8571428571428572,0.20203050891044216,2001.0,2007.0,no_tags,0.0,201840,14521,0,0.003048780487804878
3243,Encino Man (1992),Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992.0,15.0,2.433333333333333,0.8208590157935306,15.0,2.433333333333333,0.8208590157935306,1.5,4.0,0.26666666666666666,0.23453114736958017,2000.0,2018.0,no_tags,0.0,104187,10406,0,0.042682926829268296
3244,"Goodbye Girl, The (1977)",Comedy|Romance,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977.0,12.0,3.7083333333333335,0.7821396449755147,12.0,3.7083333333333335,0.7821396449755147,2.5,5.0,0.6309523809523809,0.2234684699930042,2000.0,2018.0,no_tags,0.0,76095,14741,0,0.03353658536585366
3246,Malcolm X (1992),Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1992.0,15.0,4.166666666666667,0.645497224367903,15.0,4.166666666666667,0.645497224367903,2.5,5.0,0.761904761904762,0.18442777839082936,2000.0,2017.0,no_tags,0.0,104797,1883,0,0.042682926829268296
3247,Sister Act (1992),Comedy|Crime,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1992.0,36.0,3.0555555555555554,0.9470086572072067,36.0,3.0555555555555554,0.9470086572072067,1.5,5.0,0.4444444444444444,0.2705739020592019,2000.0,2018.0,nuns,1.0,105417,2005,1,0.10670731707317073
3248,Sister Act 2: Back in the Habit (1993),Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993.0,14.0,2.0714285714285716,0.7032108464077432,14.0,2.0714285714285716,0.7032108464077432,1.5,4.0,0.16326530612244897,0.20091738468792664,2000.0,2017.0,no_tags,0.0,108147,6279,0,0.039634146341463415
3249,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1992.0,9.0,3.111111111111111,0.6009252125773316,9.0,3.111111111111111,0.6009252125773316,2.0,4.0,0.46031746031746024,0.17169291787923757,2000.0,2005.0,no_tags,0.0,104389,11087,0,0.024390243902439025
3250,Alive (1993),Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993.0,9.0,3.1666666666666665,0.9999999999999999,9.0,3.1666666666666665,0.9999999999999999,2.0,5.0,0.47619047619047616,0.28571428571428575,2000.0,2018.0,In Netflix queue,1.0,106246,7305,1,0.024390243902439025
3251,Agnes of God (1985),Drama|Mystery,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1985.0,5.0,3.7,0.447213595499958,5.0,3.7,0.447213595499958,3.0,4.0,0.6285714285714286,0.127775312999988,2000.0,2004.0,no_tags,0.0,88683,24735,0,0.012195121951219513
3252,Scent of a Woman (1992),Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1992.0,27.0,3.611111111111111,0.8915558282417289,27.0,3.611111111111111,0.8915558282417289,1.5,5.0,0.6031746031746031,0.25473023664049393,2000.0,2018.0,no_tags,0.0,105323,9475,0,0.07926829268292683
3253,Wayne's World (1992),Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992.0,61.0,3.5,0.957427107756338,61.0,3.5,0.957427107756338,1.5,5.0,0.5714285714285714,0.2735506022160966,2000.0,2018.0,no_tags,0.0,105793,8872,0,0.18292682926829268
